,name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team
94,David Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,22.799999999999997,12.8,158.7,1.4,0.0,8,CAR
95,David Njoku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8,22.599999999999998,162.7,1.9,0.0,6,CLE
96,Davis Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8999999999999995,1.6999999999999995,11.199999999999998,0.0,0.0,4,LAR
97,Davis Mills,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,HOU
98,Dawson Knox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.799999999999999,8.7,123.5,0.0,0.0,8,BUF
99,De'Von Achane,0.0,0.0,0.0,0.0,0.0,0.0,66.7,259.9,2.1999999999999997,30.9,28.2,210.0,1.8,0.8,9,MIA
100,DeAndre Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999993,0.29999999999999993,1.4999999999999996,0.0,0.0,1,CLE
101,DeAndre Hopkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,21.299999999999997,208.6,1.5999999999999999,0.0,9,BAL
102,DeVonta Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,32.5,26.0,312.2,3.7,0.0,7,PHI
103,Deebo Samuel,0.0,0.0,0.0,0.0,0.0,0.0,13.899999999999999,53.8,0.0,26.4,17.1,169.5,1.9,1.6,8,WAS
104,Demario Douglas,0.0,0.0,0.0,0.0,0.0,0.0,1.4,5.9,0.0,23.5,19.1,173.1,1.8,0.8,8,NWE
105,Derius Davis,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.29999999999999893,0.0,9.3,7.5,72.1,1.9,0.7,7,LAC
106,Derrick Henry,0.0,0.0,0.0,0.0,0.0,0.0,97.8,533.2,2.0999999999999996,6.1,6.1,66.0,0.0,0.5999999999999999,8,BAL
107,Devaughn Vele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,10.6,135.79999999999998,1.2,0.0,8,NOR
108,Devin Culp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,52.0,0.0,0.0,1,TAM
109,Devin Duvernay,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-4.8999999999999995,0.0,10.399999999999999,7.6,59.699999999999996,0.0,0.9,6,CHI
110,Devin Singletary,0.0,0.0,0.0,0.0,0.0,0.0,25.4,91.3,1.3,5.300000000000001,4.7,26.8,0.0,0.0,8,NYG
111,Devontez Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.8,16.8,0.8,0.0,2,BAL
112,Dontayvion Wicks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,14.0,130.7,0.9,0.0,8,GNB
113,Drake London,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-1.7999999999999998,0.0,46.3,26.799999999999997,361.0,1.0,0.0,8,ATL
114,Drake Maye,94.3,140.6,976.5,6.0,3.9,14.1,24.1,155.6,0.8,0.0,0.0,0.0,0.0,4.9,8,NWE
115,Drew Lock,64.6,112.1,765.2,4.9,3.1,7.699999999999999,11.8,76.39999999999999,1.6,0.0,0.0,0.0,0.0,1.5,5,SEA
116,Drew Sample,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,-1.5999999999999996,0.0,6.8999999999999995,6.5,40.5,0.19999999999999996,0.0,7,CIN
117,Durham Smythe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,3.6999999999999997,23.5,0.0,0.0,8,CHI
118,Dyami Brown,0.0,0.0,0.0,0.0,0.0,0.0,1.1,9.4,0.0,13.6,10.6,108.9,0.0,0.9,7,JAX
119,Elijah Higgins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8999999999999995,5.5,54.0,0.0,0.0,7,ARI
120,Elijah Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,33.0,15.799999999999999,152.0,0.3999999999999999,0.0,8,BUF
121,Emanuel Wilson,0.0,0.0,0.0,0.0,0.0,0.0,26.3,132.8,2.1,1.1,1.1,3.8000000000000003,0.0,0.0,8,GNB
