name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team,core_pass_att,core_rush_att,core_tar,core_pass_yd,core_pass_td,core_int,core_rush_yd,core_rush_td,core_rec,core_rec_yd,core_rec_td,core_fum,proj_pass_att,proj_rush_att,proj_tar,proj_pass_yd,proj_pass_td,proj_int,proj_rush_yd,proj_rush_td,proj_rec,proj_rec_yd,proj_rec_td,proj_fum
Jalen Nailor,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-7.0,0.0,1.46,0.71,9.19,0.15,0.0,8,MIN,0.0,0.04,1.54,0.0,0.0,0.0,-0.28,0.0,1.06,13.5,0.22,0.0,0.0,0.03,1.58,0.0,0.0,0.0,-0.25,0.0,1.1,13.58,0.31,0.0
Jalen Tolbert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.52,5.58,0.17,0.0,9,DAL,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,1.17,12.8,0.33,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,1.16,13.67,0.34,0.0
Jalin Hyatt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.59,4.39,0.0,0.0,4,NYG,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.85,6.34,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.87,6.59,0.0,0.0
Jamari Thrash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.37,2.56,0.0,0.0,5,CLE,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.3,2.07,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.27,1.74,0.0,0.0
Jameis Winston,0.61,20.77,7.05,0.04,0.05,10.8,1.52,4.03,0.05,0.0,0.0,0.0,0.0,0.24,6,NYG,21.14,1.54,0.0,151.13,0.79,1.07,6.25,0.08,0.0,0.0,0.0,0.36,20.14,1.48,0.0,156.89,0.87,1.43,6.49,0.1,0.0,0.0,0.0,0.01
James Conner,0.0,0.0,0.0,0.0,0.0,0.0,7.98,5.27,0.04,2.55,0.92,7.24,0.03,0.01,8,ARI,0.0,7.7,2.55,0.0,0.0,0.0,39.83,0.38,2.34,18.58,0.08,0.12,0.0,10.28,2.44,0.0,0.0,0.0,70.26,0.34,2.35,18.72,0.11,0.0
James Cook,0.0,0.0,0.0,0.0,0.0,0.0,7.5,5.77,0.09,1.25,0.88,6.92,0.09,0.01,8,BUF,0.0,7.67,1.25,0.0,0.0,0.0,44.81,0.61,1.1,8.68,0.12,0.11,0.0,8.39,1.22,0.0,0.0,0.0,40.74,0.85,1.1,8.73,0.12,0.0
Jameson Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.62,3.58,0.2,4.44,0.66,11.43,0.09,0.0,8,DET,0.0,0.6,4.52,0.0,0.0,0.0,2.24,0.11,2.87,48.67,0.4,0.0,0.0,0.65,3.91,0.0,0.0,0.0,2.56,0.15,2.58,51.01,0.35,0.0
Jared Goff,0.71,22.46,8.57,0.08,0.01,8.3,1.38,1.66,0.0,0.0,0.0,0.0,0.0,0.1,9,DET,22.85,1.33,0.0,184.61,1.8,0.23,2.31,0.0,0.0,0.0,0.0,0.15,19.78,1.45,0.0,193.47,1.57,0.12,2.65,0.0,0.0,0.0,0.0,0.0
Jauan Jennings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.65,7.51,0.04,0.02,8,SFO,0.0,0.0,5.04,0.0,0.0,0.0,0.0,0.0,3.27,37.2,0.22,0.09,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,3.1,37.46,0.19,0.0
Javonte Williams,0.0,0.0,0.0,0.0,0.0,0.0,2.64,3.1,0.05,2.59,0.68,2.84,0.0,0.0,8,DAL,0.0,2.62,2.64,0.0,0.0,0.0,8.08,0.15,1.83,7.78,0.0,0.0,0.0,3.36,2.48,0.0,0.0,0.0,9.52,0.27,1.81,8.31,0.0,0.0
Jaxon Smith-Njigba,0.0,0.0,0.0,0.0,0.0,0.0,0.32,5.19,0.0,5.35,0.76,9.44,0.06,0.0,8,SEA,0.0,0.32,5.44,0.0,0.0,0.0,1.66,0.0,4.02,51.14,0.39,0.0,0.0,0.34,5.79,0.0,0.0,0.0,1.76,0.0,4.43,58.33,0.54,0.0
Jayden Daniels,0.69,20.04,6.74,0.08,0.03,17.6,5.89,6.92,0.02,0.0,0.0,0.0,0.0,0.03,8,WAS,20.78,5.52,0.0,141.2,1.44,0.52,38.42,0.12,0.0,0.0,0.0,0.13,23.54,4.94,0.0,156.92,1.27,0.67,27.53,0.07,0.0,0.0,0.0,0.0
Jayden Reed,0.0,0.0,0.0,0.0,0.0,0.0,0.54,8.81,0.0,2.52,0.63,7.96,0.08,0.03,8,GNB,0.0,0.56,2.5,0.0,0.0,0.0,4.96,0.0,1.6,19.17,0.22,0.1,0.0,0.54,2.29,0.0,0.0,0.0,5.2,0.0,1.25,15.81,0.19,0.0
Jaylen Waddle,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-1.0,0.0,2.9,0.73,10.06,0.03,0.0,7,MIA,0.0,0.04,2.85,0.0,0.0,0.0,-0.04,0.0,2.05,28.88,0.08,0.0,0.0,0.04,2.68,0.0,0.0,0.0,-0.05,0.0,1.9,25.63,0.09,0.0
Jaylen Warren,0.0,0.0,0.0,0.0,0.0,0.0,5.8,4.76,0.01,2.78,0.8,7.32,0.0,0.02,8,PIT,0.0,6.06,2.85,0.0,0.0,0.0,29.32,0.06,2.38,22.28,0.0,0.14,0.0,5.7,2.98,0.0,0.0,0.0,26.29,0.02,2.4,20.8,0.0,0.0
Jaylen Wright,0.0,0.0,0.0,0.0,0.0,0.0,1.73,2.63,0.0,0.5,0.6,1.67,0.0,0.04,6,MIA,0.0,1.68,0.49,0.0,0.0,0.0,4.57,0.0,0.29,0.83,0.0,0.1,0.0,1.84,0.46,0.0,0.0,0.0,5.15,0.0,0.27,0.73,0.0,0.0
Jeremy McNichols,0.0,0.0,0.0,0.0,0.0,0.0,1.69,3.64,0.02,1.1,0.77,2.15,0.0,0.0,8,WAS,0.0,1.59,1.14,0.0,0.0,0.0,5.8,0.03,0.88,2.47,0.0,0.0,0.0,1.42,1.29,0.0,0.0,0.0,4.16,0.02,1.06,2.75,0.0,0.0
Jeremy Ruckert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.57,3.96,0.0,0.0,7,NYJ,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.61,4.35,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.68,4.92,0.0,0.0
Jermaine Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.23,2.1,0.0,0.0,2,CIN,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.35,3.2,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.34,3.35,0.0,0.0
Jerome Ford,0.0,0.0,0.0,0.0,0.0,0.0,4.79,6.02,0.04,1.52,0.91,7.62,0.0,0.0,8,CLE,0.0,4.84,1.42,0.0,0.0,0.0,28.56,0.22,1.3,10.91,0.0,0.0,0.0,4.02,1.39,0.0,0.0,0.0,20.86,0.17,1.17,9.14,0.0,0.0
Jerry Jeudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69,0.72,9.31,0.03,0.0,8,CLE,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,4.52,58.67,0.19,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,4.09,49.15,0.11,0.0
Joe Burrow,0.72,25.48,7.95,0.08,0.02,17.5,1.3,5.89,0.1,0.0,0.0,0.0,0.0,0.4,8,CIN,25.45,1.29,0.0,199.42,1.9,0.46,7.69,0.13,0.0,0.0,0.0,0.5,25.28,1.44,0.0,208.76,1.44,0.24,8.69,0.14,0.0,0.0,0.0,0.01
Joe Flacco,0.69,17.97,8.3,0.05,0.06,3.8,0.47,0.57,0.0,0.0,0.0,0.0,0.0,1.07,3,CLE,16.79,0.47,0.0,140.49,0.85,0.94,0.27,0.0,0.0,0.0,0.0,0.52,16.4,0.39,0.0,117.7,0.49,0.85,0.19,0.0,0.0,0.0,0.0,0.01
John Bates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.7,7.3,0.0,0.11,5,WAS,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.64,6.72,0.0,0.08,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.77,7.46,0.0,0.0
John FitzPatrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,0.0,0.0,1,GNB,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.96,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.39,0.79,0.0,0.0
John Metchie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.64,6.34,0.02,0.06,7,PHI,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,1.65,16.04,0.05,0.14,0.0,0.0,2.62,0.0,0.0,0.0,0.0,0.0,1.67,15.34,0.03,0.0
Johnny Mundt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.76,7.05,0.15,0.0,6,JAX,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.54,4.94,0.1,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.57,5.19,0.13,0.0
Johnny Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.13,0.65,0.13,0.0,4,PHI,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.08,0.38,0.07,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.08,0.36,0.05,0.0
Jonathan Taylor,0.0,0.0,0.0,0.0,0.0,0.0,14.34,4.78,0.04,1.15,0.54,2.63,0.07,0.02,8,IND,0.0,13.88,1.15,0.0,0.0,0.0,69.43,0.45,0.61,2.86,0.07,0.29,0.0,12.9,1.4,0.0,0.0,0.0,58.18,0.41,0.74,3.65,0.08,0.01
Jonathon Brooks,0.0,0.0,0.0,0.0,0.0,0.0,1.77,2.3,0.0,0.6,1.0,7.67,0.0,0.0,3,CAR,0.0,1.85,0.6,0.0,0.0,0.0,4.47,0.0,0.61,4.72,0.0,0.0,0.0,1.79,0.55,0.0,0.0,0.0,4.76,0.0,0.56,4.11,0.0,0.0
Jonnu Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,4.3,0.84,8.41,0.1,0.02,9,PIT,0.0,0.06,4.41,0.0,0.0,0.0,0.0,0.0,3.86,39.6,0.47,0.07,0.0,0.06,4.6,0.0,0.0,0.0,0.0,0.0,3.91,36.97,0.46,0.0
Jordan Love,0.65,16.71,8.09,0.05,0.0,5.1,1.02,4.3,0.05,0.0,0.0,0.0,0.0,0.07,8,GNB,16.56,1.05,0.0,129.21,0.91,0.0,4.57,0.05,0.0,0.0,0.0,0.08,15.2,1.02,0.0,106.55,0.8,0.0,4.79,0.06,0.0,0.0,0.0,0.0
Jordan Mason,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.53,0.0,0.25,0.5,2.5,0.0,0.04,4,MIN,0.0,2.54,0.26,0.0,0.0,0.0,14.23,0.0,0.13,0.63,0.0,0.14,0.0,2.23,0.27,0.0,0.0,0.0,12.86,0.0,0.13,0.63,0.0,0.0
Jordan Whittington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1,LAR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01,6.36,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.86,5.35,0.0,0.0
Josh Allen,0.62,18.91,7.76,0.06,0.01,1.7,4.45,5.76,0.17,0.0,0.0,42000.0,6000.0,0.0,8,BUF,18.94,4.55,0.0,147.33,1.16,0.2,26.54,0.69,0.0,0.0,0.0,0.0,18.52,4.98,0.0,148.03,1.2,0.14,24.13,0.96,0.0,0.0,0.0,0.0
Josh Downs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.61,7.54,0.05,0.0,7,IND,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,2.08,24.73,0.16,0.0,0.0,0.0,4.22,0.0,0.0,0.0,0.0,0.0,2.53,31.55,0.17,0.0
Josh Jacobs,0.0,0.0,0.0,0.0,0.0,0.0,12.04,3.95,0.08,1.54,0.91,11.22,0.0,0.02,8,GNB,0.0,12.41,1.53,0.0,0.0,0.0,49.6,0.88,1.41,16.52,0.0,0.32,0.0,12.01,1.4,0.0,0.0,0.0,51.97,1.1,1.1,13.62,0.0,0.01
Josh Johnson,0.5,0.67,8.0,0.0,0.0,0.8,0.47,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,3,WAS,0.69,0.44,0.0,5.6,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,0.79,0.39,0.0,6.23,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0
Josh Oliver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.65,9.37,0.03,0.0,5,MIN,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.84,11.88,0.04,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.87,11.95,0.05,0.0
Josh Palmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.58,7.17,0.01,0.0,9,BUF,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,1.78,22.17,0.03,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,1.79,22.28,0.03,0.0
Josh Reynolds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,2,NYJ,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Dobbs,0.75,4.0,8.75,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1,NWE,4.15,1.01,0.0,35.5,0.0,0.0,6.91,1.0,0.0,0.0,0.0,0.0,4.67,0.79,0.0,35.77,0.0,0.0,5.13,0.26,0.0,0.0,0.0,0.0
JuJu Smith-Schuster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.66,6.61,0.09,0.0,7,KAN,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.78,7.72,0.1,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.68,5.96,0.1,0.0
Julian Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.68,7.37,0.0,0.0,5,MIA,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.5,5.54,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.46,4.92,0.0,0.0
Julius Chestnut,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.09,0.0,0.5,0.33,0.67,0.0,0.0,3,TEN,0.0,1.47,0.51,0.0,0.0,0.0,7.39,0.0,0.17,0.34,0.0,0.0,0.0,1.33,0.56,0.0,0.0,0.0,7.27,0.0,0.18,0.35,0.0,0.0
Justice Hill,0.0,0.0,0.0,0.0,0.0,0.0,1.37,7.43,0.05,1.93,0.76,6.01,0.06,0.0,7,BAL,0.0,1.32,1.88,0.0,0.0,0.0,9.87,0.07,1.41,11.14,0.1,0.0,0.0,1.49,1.8,0.0,0.0,0.0,10.22,0.09,1.38,11.31,0.11,0.0
Justin Fields,0.0,0.12,0.0,0.0,0.0,0.0,0.92,8.22,0.0,0.0,0.0,0.0,0.0,0.0,4,NYJ,0.12,0.95,0.0,0.0,0.0,0.0,7.89,0.0,0.0,0.0,0.0,0.0,0.13,0.91,0.0,0.0,0.0,0.0,7.52,0.0,0.0,0.0,0.0,0.0
Justin Herbert,0.66,18.92,7.42,0.05,0.01,13.3,2.59,4.15,0.03,0.0,0.0,0.0,0.0,0.04,9,LAC,18.8,2.7,0.0,141.75,0.93,0.17,11.53,0.08,0.0,0.0,0.0,0.1,20.34,2.41,0.0,149.09,1.01,0.2,10.3,0.04,0.0,0.0,0.0,0.0
Justin Jefferson,1.0,0.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04,0.7,9.55,0.07,0.0,9,MIN,0.02,0.0,6.38,0.44,0.0,0.0,0.0,0.0,4.34,58.03,0.43,0.0,0.02,0.0,6.56,0.45,0.0,0.0,0.0,0.0,4.5,58.37,0.59,0.0
Justin Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.59,10.56,0.18,0.0,8,HOU,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.66,11.57,0.22,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.7,12.02,0.17,0.0
Juwan Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.71,7.51,0.05,0.07,8,NOR,0.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0,2.14,22.53,0.14,0.21,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,2.05,19.75,0.14,0.0
KaVontae Turpin,0.0,0.0,0.0,0.0,0.0,0.0,1.04,7.37,0.0,1.75,0.52,7.92,0.03,0.03,8,DAL,0.0,1.03,1.78,0.0,0.0,0.0,7.57,0.0,0.94,14.66,0.05,0.06,0.0,1.32,1.67,0.0,0.0,0.0,8.92,0.0,0.94,15.65,0.05,0.0
Kalif Raymond,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-12.0,0.0,0.5,0.67,9.6,0.0,0.0,3,DET,0.0,0.07,0.51,0.0,0.0,0.0,-0.85,0.0,0.33,4.6,0.0,0.0,0.0,0.07,0.44,0.0,0.0,0.0,-0.97,0.0,0.29,4.82,0.0,0.0
Kameron Johnson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,TAM,0.0,0.89,0.0,0.0,0.0,0.0,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,9.27,0.0,0.0,0.0,0.0,0.0
Kareem Hunt,0.0,0.0,0.0,0.0,0.0,0.0,6.69,3.58,0.03,1.4,0.66,5.17,0.0,0.0,9,KAN,0.0,6.62,1.34,0.0,0.0,0.0,23.93,0.22,0.88,6.82,0.0,0.0,0.0,6.26,1.27,0.0,0.0,0.0,21.41,0.09,0.77,5.27,0.0,0.0
Kayshon Boutte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.59,7.12,0.03,0.0,8,NWE,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,1.95,23.76,0.1,0.0,0.0,0.0,3.84,0.0,0.0,0.0,0.0,0.0,2.14,23.94,0.08,0.0
Keaton Mitchell,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.82,0.0,1.0,1.0,28.0,0.0,0.0,1,BAL,0.0,10.56,0.97,0.0,0.0,0.0,19.42,0.0,0.96,26.89,0.0,0.0,0.0,11.93,0.93,0.0,0.0,0.0,20.11,0.0,0.94,27.31,0.0,0.0
Keenan Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.59,6.84,0.06,0.01,9,LAC,0.0,0.0,5.84,0.0,0.0,0.0,0.0,0.0,3.45,40.61,0.35,0.06,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,3.53,42.71,0.38,0.0
Kendre Miller,0.0,0.0,0.0,0.0,0.0,0.0,6.1,3.1,0.03,1.08,0.65,7.07,0.0,0.0,4,NOR,0.0,5.89,1.07,0.0,0.0,0.0,17.91,0.2,0.69,7.51,0.0,0.0,0.0,7.48,0.96,0.0,0.0,0.0,23.31,0.33,0.66,6.58,0.0,0.0
Kenneth Gainwell,0.0,0.0,0.0,0.0,0.0,0.0,2.69,3.88,0.02,0.82,1.0,7.97,0.0,0.0,8,PIT,0.0,2.81,0.84,0.0,0.0,0.0,11.09,0.06,0.88,7.16,0.0,0.0,0.0,2.64,0.88,0.0,0.0,0.0,9.94,0.02,0.89,6.68,0.0,0.0
Kenneth Walker III,0.0,0.0,0.0,0.0,0.0,0.0,7.08,3.28,0.01,2.68,0.88,4.19,0.0,0.01,5,SEA,0.0,7.01,2.73,0.0,0.0,0.0,23.22,0.06,2.33,11.37,0.0,0.13,0.0,7.61,2.9,0.0,0.0,0.0,24.61,0.07,2.57,12.97,0.0,0.0
Kenny McIntosh,0.0,0.0,0.0,0.0,0.0,0.0,4.25,5.44,0.0,0.57,1.0,8.0,0.0,0.0,4,SEA,0.0,4.21,0.58,0.0,0.0,0.0,23.12,0.0,0.56,4.62,0.0,0.0,0.0,4.57,0.62,0.0,0.0,0.0,24.5,0.0,0.62,5.27,0.0,0.0
Kenny Pickett,0.62,9.3,7.34,0.05,0.02,2.7,1.75,2.0,0.14,0.0,0.0,0.0,0.0,0.13,4,LVR,8.69,1.88,0.0,65.1,0.49,0.18,3.83,0.31,0.0,0.0,0.0,0.26,8.46,1.91,0.0,60.09,0.53,0.17,4.23,0.16,0.0,0.0,0.0,0.0
Kenny Yeboah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.24,2.11,0.11,0.0,5,DET,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.18,1.54,0.08,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.16,1.61,0.07,0.0
Keon Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.45,9.05,0.09,0.0,4,BUF,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,1.21,24.53,0.25,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,1.22,24.65,0.26,0.0
KhaDarel Hodge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.38,3.77,0.0,0.0,3,ATL,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.65,6.33,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.7,6.68,0.0,0.0
Khalil Shakir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.61,6.26,0.04,0.03,8,BUF,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,2.71,28.03,0.18,0.17,0.0,0.0,4.37,0.0,0.0,0.0,0.0,0.0,2.72,28.17,0.19,0.0
Kirk Cousins,0.64,14.98,7.6,0.02,0.06,6.2,0.7,-0.1,0.0,0.0,0.0,0.0,0.0,0.67,6,ATL,14.61,0.69,0.0,110.51,0.3,0.86,-0.07,0.0,0.0,0.0,0.0,0.44,15.64,0.61,0.0,116.54,0.22,1.17,-0.06,0.0,0.0,0.0,0.0,0.0
Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.2,0.0,1.23,0.53,5.53,0.14,0.07,6,SFO,0.0,0.28,1.17,0.0,0.0,0.0,0.96,0.0,0.62,6.36,0.18,0.09,0.0,0.34,1.23,0.0,0.0,0.0,1.17,0.0,0.59,6.4,0.15,0.0
Kyle Pitts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.57,5.63,0.05,0.0,8,ATL,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,1.32,12.68,0.12,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0.0,1.4,13.37,0.09,0.0
Kylen Granson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.57,7.08,0.0,0.0,7,PHI,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.99,12.04,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,1.0,11.51,0.0,0.0
Kyler Murray,0.69,23.01,6.91,0.02,0.03,12.1,2.98,6.28,0.06,0.0,0.0,0.0,0.0,0.08,8,ARI,23.03,2.88,0.0,160.04,0.46,0.78,17.73,0.22,0.0,0.0,0.0,0.28,21.99,3.84,0.0,161.22,0.69,0.58,31.26,0.19,0.0,0.0,0.0,0.01
Kyren Williams,0.0,0.0,0.0,0.0,0.0,0.0,12.12,4.38,0.04,1.1,0.93,4.96,0.0,0.01,9,LAR,0.0,11.78,1.11,0.0,0.0,0.0,52.53,0.53,1.04,5.78,0.0,0.13,0.0,14.52,0.87,0.0,0.0,0.0,67.48,0.88,0.88,4.86,0.0,0.0
Ladd McConkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.81,11.09,0.08,0.02,8,LAC,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0,3.7,51.51,0.36,0.09,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,3.79,54.18,0.39,0.0
Lamar Jackson,0.69,14.4,9.05,0.11,0.01,6.8,3.75,8.09,0.05,0.0,0.0,0.0,0.0,0.1,8,BAL,14.01,3.6,0.0,125.17,1.37,0.11,29.43,0.19,0.0,0.0,0.0,0.3,13.43,4.07,0.0,127.11,1.56,0.05,30.47,0.25,0.0,0.0,0.0,0.0
Lucas Krull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.97,6.2,0.0,0.0,6,DEN,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,1.28,8.36,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.24,8.18,0.0,0.0
Luke Farrell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.61,2.9,0.0,0.0,5,SFO,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.57,2.66,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.54,2.67,0.0,0.0
Luke McCaffrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.57,4.68,0.0,0.0,6,WAS,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.64,5.28,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.77,5.87,0.0,0.0
Luke Musgrave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.53,2.11,0.0,0.0,2,GNB,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.51,1.92,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.4,1.58,0.0,0.0
Luke Schoonmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.75,7.2,0.04,0.0,6,DAL,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,1.58,15.45,0.07,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,1.57,16.51,0.07,0.0
Mac Jones,0.66,21.86,6.63,0.04,0.03,6.5,2.2,3.64,0.02,0.0,0.0,0.0,0.0,0.02,7,SFO,20.78,2.48,0.0,135.44,0.92,0.73,9.61,0.05,0.0,0.0,0.0,0.05,21.86,2.98,0.0,136.39,0.78,0.24,11.74,0.06,0.0,0.0,0.0,0.0
