name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team,core_pass_att,core_rush_att,core_tar,core_pass_yd,core_pass_td,core_int,core_rush_yd,core_rush_td,core_rec,core_rec_yd,core_rec_td,core_fum,proj_pass_att,proj_rush_att,proj_tar,proj_pass_yd,proj_pass_td,proj_int,proj_rush_yd,proj_rush_td,proj_rec,proj_rec_yd,proj_rec_td,proj_fum
Nick Chubb,0.0,0.0,0.0,0.0,0.0,0.0,6.17,3.95,0.02,0.54,0.39,3.16,0.13,0.01,7,HOU,0.0,5.54,0.49,0.0,0.0,0.0,21.86,0.09,0.19,1.52,0.07,0.06,0.0,4.92,0.4,0.0,0.0,0.0,19.7,0.08,0.15,1.29,0.04,0.0
Nick Mullens,1.0,0.2,14.0,0.0,0.0,0.0,0.6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,JAX,0.2,0.54,0.0,2.82,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.22,0.67,0.0,3.26,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.0
Nick Westbrook-Ikhine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.49,7.32,0.11,0.0,10,MIA,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,1.08,16.32,0.25,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.97,15.22,0.3,0.0
Nico Collins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.63,7.41,0.05,0.0,7,HOU,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,2.73,31.78,0.24,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,2.11,27.07,0.15,0.0
Noah Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.6,6.78,0.0,0.0,6,WAS,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,1.19,13.72,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.98,11.85,0.0,0.0
Noah Fant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,0.65,5.89,0.04,0.0,6,CIN,0.0,0.0,3.86,0.0,0.0,0.0,0.0,0.0,2.49,22.69,0.15,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,2.18,19.92,0.1,0.0
Noah Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.74,7.13,0.13,0.0,10,KAN,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,1.17,11.17,0.19,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,1.33,13.71,0.19,0.0
Olamide Zaccheaus,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8.0,0.0,3.07,0.72,7.95,0.09,0.01,9,CHI,0.0,0.1,3.1,0.0,0.0,0.0,0.88,0.0,2.18,23.79,0.3,0.04,0.0,0.12,3.37,0.0,0.0,0.0,1.12,0.0,2.54,26.64,0.28,0.0
Ollie Gordon,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,-1.0,0.0,0.0,1,MIA,0.0,2.0,0.98,0.0,0.0,0.0,4.22,0.0,0.96,-0.97,0.0,0.0,0.0,1.55,0.85,0.0,0.0,0.0,3.26,0.0,0.87,-0.91,0.0,0.0
Omarion Hampton,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.2,0.0,2.0,1.0,6.5,0.0,0.0,1,LAC,0.0,14.85,1.81,0.0,0.0,0.0,48.63,0.0,1.82,11.87,0.0,0.0,0.0,11.15,1.78,0.0,0.0,0.0,33.51,0.0,1.79,12.4,0.0,0.0
Parker Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.71,8.65,0.07,0.0,7,JAX,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,2.06,25.34,0.19,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,2.39,29.28,0.17,0.0
Pat Freiermuth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.86,8.2,0.08,0.06,9,PIT,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,2.32,22.12,0.2,0.13,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,2.88,28.09,0.25,0.0
Patrick Mahomes,0.65,21.53,6.47,0.04,0.0,10.9,1.85,7.83,0.1,0.0,0.0,0.0,0.0,0.05,10,KAN,21.54,1.94,0.0,138.08,0.81,0.0,15.3,0.23,0.0,0.0,0.0,0.08,25.18,2.81,0.0,169.55,0.81,0.0,22.29,0.41,0.0,0.0,0.0,0.0
Patrick Ricard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,4.5,0.25,0.0,2,BAL,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.21,0.93,0.05,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.25,1.23,0.06,0.0
Patrick Taylor,0.0,0.0,0.0,0.0,0.0,0.0,5.3,3.23,0.06,2.3,0.17,0.17,0.0,0.0,2,SFO,0.0,5.65,2.21,0.0,0.0,0.0,19.86,0.41,0.37,0.37,0.0,0.0,0.0,4.48,1.62,0.0,0.0,0.0,17.67,0.46,0.28,0.27,0.0,0.0
Payne Durham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.71,7.59,0.1,0.09,3,TAM,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,1.95,21.14,0.25,0.25,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,2.27,25.63,0.39,0.0
Puka Nacua,0.0,0.0,0.0,0.0,0.0,0.0,0.59,3.69,0.1,5.99,0.79,9.82,0.02,0.0,10,LAR,0.0,0.55,5.81,0.0,0.0,0.0,2.08,0.06,4.56,58.36,0.11,0.0,0.0,0.43,4.49,0.0,0.0,0.0,1.54,0.02,3.28,37.54,0.11,0.0
Quentin Johnston,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0,0.0,3.75,0.55,6.24,0.1,0.0,10,LAC,0.0,0.01,3.39,0.0,0.0,0.0,0.02,0.0,1.88,21.36,0.35,0.0,0.0,0.01,3.35,0.0,0.0,0.0,0.01,0.0,1.85,22.32,0.32,0.0
RJ Harvey,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.67,0.0,1.0,1.0,-1.0,0.0,0.0,1,DEN,0.0,6.04,0.99,0.0,0.0,0.0,70.12,0.0,0.99,-1.0,0.0,0.0,0.0,5.01,0.78,0.0,0.0,0.0,63.98,0.0,0.79,-0.76,0.0,0.0
Rachaad White,0.0,0.0,0.0,0.0,0.0,0.0,4.79,4.84,0.03,1.57,0.89,5.91,0.11,0.03,9,TAM,0.0,4.18,1.48,0.0,0.0,0.0,18.29,0.14,1.32,8.91,0.15,0.17,0.0,5.5,1.64,0.0,0.0,0.0,20.67,0.25,1.54,10.81,0.23,0.0
Raheem Mostert,0.0,0.0,0.0,0.0,0.0,0.0,2.65,2.34,0.0,1.02,0.91,6.32,0.0,0.0,8,LVR,0.0,2.77,0.94,0.0,0.0,0.0,6.63,0.0,0.87,6.01,0.0,0.0,0.0,2.12,0.7,0.0,0.0,0.0,5.59,0.0,0.54,4.03,0.0,0.0
Raheim Sanders,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,1,CLE,0.0,3.08,0.0,0.0,0.0,0.0,3.06,1.14,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,1.77,0.5,0.0,0.0,0.0,0.0
Rasheen Ali,0.0,0.0,0.0,0.0,0.0,0.0,2.08,3.17,0.0,0.0,0.0,0.0,0.0,0.0,4,BAL,0.0,2.15,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,5.67,0.0,0.0,0.0,0.0,0.0
Rashid Shaheed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.67,3.67,0.0,0.0,1,NOR,0.0,0.0,8.48,0.0,0.0,0.0,0.0,0.0,5.87,32.39,0.0,0.0,0.0,0.0,10.11,0.0,0.0,0.0,0.0,0.0,7.06,36.44,0.0,0.0
Rashod Bateman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.56,8.23,0.18,0.0,8,BAL,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,1.13,16.45,0.33,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,1.34,21.74,0.42,0.0
Ray Davis,0.0,0.0,0.0,0.0,0.0,0.0,2.91,2.93,0.02,0.6,1.0,7.29,0.17,0.0,8,BUF,0.0,2.87,0.57,0.0,0.0,0.0,8.57,0.05,0.56,4.04,0.09,0.0,0.0,2.85,0.7,0.0,0.0,0.0,8.33,0.03,0.69,4.63,0.09,0.0
Ray-Ray McCloud,0.0,0.0,0.0,0.0,0.0,0.0,0.34,7.0,0.0,2.63,0.7,9.14,0.0,0.03,9,ATL,0.0,0.35,2.6,0.0,0.0,0.0,2.37,0.0,1.87,24.26,0.0,0.09,0.0,0.52,3.03,0.0,0.0,0.0,4.7,0.0,2.16,27.03,0.0,0.0
Reggie Gilliam,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1,BUF,0.0,1.77,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0
Rhamondre Stevenson,0.0,0.0,0.0,0.0,0.0,0.0,5.63,3.79,0.02,1.07,0.72,5.55,0.01,0.03,9,NWE,0.0,5.82,1.13,0.0,0.0,0.0,21.63,0.12,0.8,6.25,0.01,0.23,0.0,5.22,0.99,0.0,0.0,0.0,19.14,0.11,0.73,5.95,0.01,0.0
Ricky Pearsall,0.0,0.11,0.0,0.0,0.0,0.0,0.22,3.0,0.0,3.19,0.65,11.5,0.04,0.0,8,SFO,0.11,0.23,3.07,0.0,0.0,0.0,0.77,0.0,1.97,34.98,0.13,0.0,0.08,0.19,2.24,0.0,0.0,0.0,0.68,0.0,1.48,25.05,0.07,0.0
Rico Dowdle,0.0,0.0,0.0,0.0,0.0,0.0,8.76,4.84,0.01,1.29,0.8,4.02,0.01,0.01,10,CAR,0.0,8.58,1.26,0.0,0.0,0.0,41.19,0.09,1.02,5.27,0.01,0.08,0.0,9.36,1.6,0.0,0.0,0.0,42.4,0.05,1.27,6.39,0.02,0.0
Rome Odunze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.52,5.98,0.06,0.02,10,CHI,0.0,0.0,3.83,0.0,0.0,0.0,0.0,0.0,1.95,22.15,0.25,0.08,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,2.27,24.8,0.23,0.0
Romeo Doubs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.6,8.31,0.06,0.0,7,GNB,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,1.82,24.54,0.19,0.0,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,2.2,28.78,0.23,0.0
Roschon Johnson,0.0,0.0,0.0,0.0,0.0,0.0,1.45,2.08,0.08,0.23,0.79,5.86,0.0,0.0,6,CHI,0.0,1.51,0.23,0.0,0.0,0.0,3.32,0.11,0.18,1.31,0.0,0.0,0.0,1.79,0.25,0.0,0.0,0.0,4.24,0.22,0.21,1.47,0.0,0.0
Russell Wilson,0.61,19.37,6.46,0.03,0.02,15.3,2.99,5.23,0.03,0.0,0.0,0.0,0.0,0.14,9,NYG,18.36,2.74,0.0,120.54,0.54,0.39,14.16,0.07,0.0,0.0,0.0,0.37,22.85,2.73,0.0,147.86,0.52,0.56,15.96,0.07,0.0,0.0,0.0,0.01
Ryan Flournoy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.68,7.2,0.0,0.0,5,DAL,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.84,9.03,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.86,10.3,0.0,0.0
Ryan Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.59,5.56,0.11,0.0,7,TAM,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.65,6.25,0.11,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.76,7.58,0.17,0.0
Sam Darnold,0.69,18.42,7.91,0.06,0.01,13.0,1.81,2.61,0.02,0.0,0.0,0.0,0.0,0.12,10,SEA,20.14,1.9,0.0,158.39,1.31,0.26,4.99,0.04,0.0,0.0,0.0,0.27,26.17,2.55,0.0,180.48,1.29,0.07,7.18,0.04,0.0,0.0,0.0,0.0
Sam Howell,0.36,9.8,1.71,0.0,0.07,2.8,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,PHI,10.14,0.69,0.0,17.42,0.0,0.74,1.26,0.0,0.0,0.0,0.0,0.0,9.18,0.5,0.0,14.88,0.0,0.62,1.01,0.0,0.0,0.0,0.0,0.0
Sam LaPorta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.65,7.71,0.07,0.0,9,DET,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,3.0,34.51,0.31,0.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,3.44,40.68,0.31,0.0
Samaje Perine,0.0,0.0,0.0,0.0,0.0,0.0,0.36,6.61,0.0,1.15,0.89,9.9,0.01,0.0,10,CIN,0.0,0.35,1.13,0.0,0.0,0.0,2.34,0.0,1.0,11.16,0.01,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.61,0.0,0.87,9.8,0.01,0.0
Saquon Barkley,0.0,0.0,0.0,0.0,0.0,0.8,12.96,5.24,0.04,1.47,0.74,5.3,0.01,0.0,10,PHI,0.0,12.7,1.52,0.0,0.0,0.0,60.94,0.4,1.14,8.1,0.02,0.0,0.0,9.26,1.38,0.0,0.0,0.0,48.92,0.25,1.01,6.92,0.01,0.0
Savion Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,GNB,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.91,0.89,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,1.1,1.04,0.0,0.0
Scott Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.58,7.35,0.0,0.0,2,PIT,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.87,11.09,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,1.09,14.09,0.0,0.0
Sean Tucker,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.73,0.02,0.43,0.54,3.04,0.0,0.02,6,TAM,0.0,2.44,0.41,0.0,0.0,0.0,10.45,0.06,0.22,1.26,0.0,0.06,0.0,3.22,0.45,0.0,0.0,0.0,11.81,0.1,0.26,1.52,0.0,0.0
Shane Zylstra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,22.0,0.0,0.0,1,DET,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.31,6.67,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.36,7.86,0.0,0.0
Sione Vaki,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.8,0.0,0.8,1.0,10.0,0.0,0.0,2,DET,0.0,0.78,0.86,0.0,0.0,0.0,1.49,0.0,0.83,8.08,0.0,0.0,0.0,0.86,1.0,0.0,0.0,0.0,1.75,0.0,0.96,9.53,0.0,0.0
Spencer Rattler,0.55,29.28,5.36,0.01,0.02,6.1,2.68,8.67,0.0,0.0,0.0,0.0,0.0,0.16,4,NOR,27.57,2.51,0.0,153.89,0.28,0.61,21.43,0.0,0.0,0.0,0.0,0.45,32.88,3.09,0.0,173.14,0.31,0.92,23.3,0.0,0.0,0.0,0.0,0.01
Stefon Diggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.86,8.14,0.0,0.0,1,NWE,0.0,0.0,7.42,0.0,0.0,0.0,0.0,0.0,6.29,59.97,0.0,0.0,0.0,0.0,6.46,0.0,0.0,0.0,0.0,0.0,5.7,57.1,0.0,0.0
Sterling Shepard,0.0,0.0,0.0,0.0,0.0,0.0,0.15,11.58,0.0,2.51,0.57,6.85,0.0,0.0,8,TAM,0.0,0.13,2.37,0.0,0.0,0.0,1.37,0.0,1.35,16.51,0.0,0.0,0.0,0.17,2.62,0.0,0.0,0.0,1.55,0.0,1.57,20.02,0.0,0.0
Stone Smartt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.89,10.64,0.0,0.06,5,NYJ,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,2.03,24.27,0.0,0.15,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,1.74,20.57,0.0,0.0
T.J. Hockenson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.7,7.8,0.0,0.0,10,MIN,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,2.21,24.17,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,1.9,20.71,0.0,0.0
Tank Bigsby,0.0,0.0,0.0,0.0,0.0,0.0,5.96,3.38,0.03,0.51,0.46,2.07,0.0,0.03,8,JAX,0.0,5.39,0.51,0.0,0.0,0.0,18.18,0.17,0.23,1.06,0.0,0.16,0.0,6.63,0.57,0.0,0.0,0.0,21.53,0.19,0.27,1.23,0.0,0.0
Tank Dell,0.0,0.0,0.0,0.0,0.0,0.0,0.17,8.75,0.0,2.26,0.68,10.98,0.05,0.0,7,HOU,0.0,0.15,2.05,0.0,0.0,0.0,1.33,0.0,1.38,22.04,0.11,0.0,0.0,0.14,1.65,0.0,0.0,0.0,1.2,0.0,1.07,18.77,0.07,0.0
Tanner Conner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,5.0,0.0,0.0,1,MIA,0.0,0.0,3.91,0.0,0.0,0.0,0.0,0.0,1.92,19.47,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,1.73,18.16,0.0,0.0
Tanner Hudson,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.0,0.0,0.93,0.95,8.11,0.04,0.0,6,CIN,0.0,0.03,0.91,0.0,0.0,0.0,0.03,0.0,0.86,7.39,0.04,0.0,0.0,0.02,0.8,0.0,0.0,0.0,0.02,0.0,0.76,6.49,0.02,0.0
Tanner McKee,0.75,3.6,13.5,0.5,0.0,0.0,1.8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,PHI,3.73,1.76,0.0,50.53,1.93,0.0,-1.62,0.0,0.0,0.0,0.0,0.0,3.37,1.29,0.0,43.14,1.22,0.0,-1.3,0.0,0.0,0.0,0.0,0.0
Taysom Hill,0.43,0.17,7.71,0.0,0.43,0.0,1.48,8.66,0.17,1.85,0.77,6.05,0.0,0.02,4,NOR,0.16,1.39,1.74,1.29,0.0,0.08,11.82,0.28,1.39,10.97,0.0,0.07,0.19,1.7,2.08,1.45,0.0,0.11,12.85,0.12,1.67,12.35,0.0,0.0
Tee Higgins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,0.71,8.55,0.12,0.02,7,CIN,0.0,0.0,5.77,0.0,0.0,0.0,0.0,0.0,4.06,49.21,0.67,0.11,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,3.56,43.2,0.43,0.0
Terry McLaurin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.63,7.69,0.12,0.0,9,WAS,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,2.09,26.07,0.37,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,1.73,22.5,0.32,0.0
Tetairoa McMillan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.56,7.56,0.0,0.0,1,CAR,0.0,0.0,8.79,0.0,0.0,0.0,0.0,0.0,5.0,69.13,0.0,0.0,0.0,0.0,11.19,0.0,0.0,0.0,0.0,0.0,6.19,83.81,0.0,0.0
Tez Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,TAM,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theo Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.6,6.2,0.01,0.0,5,NYG,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,1.13,11.59,0.02,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,1.38,14.21,0.02,0.0
Tim Patrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.67,6.74,0.13,0.0,7,JAX,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,1.44,14.65,0.26,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,1.67,16.94,0.23,0.0
Tip Reiman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.83,6.79,0.0,0.0,4,ARI,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.79,6.49,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.62,4.77,0.0,0.0
Tommy DeVito,0.72,10.75,5.73,0.0,0.0,3.0,1.75,3.66,0.0,0.0,0.0,0.0,0.0,0.0,2,NWE,11.39,1.81,0.0,64.83,0.0,0.0,6.49,0.0,0.0,0.0,0.0,0.0,9.92,1.62,0.0,61.73,0.0,0.0,5.74,0.0,0.0,0.0,0.0,0.0
Tommy Tremble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.77,7.44,0.06,0.0,6,CAR,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,1.37,13.61,0.12,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,1.7,16.5,0.19,0.0
Tony Pollard,0.0,0.0,0.0,0.0,0.0,0.0,7.76,3.9,0.02,1.41,0.69,6.09,0.0,0.03,9,TEN,0.0,8.21,1.58,0.0,0.0,0.0,31.78,0.17,1.1,9.54,0.0,0.32,0.0,6.54,1.13,0.0,0.0,0.0,21.37,0.18,0.84,7.56,0.0,0.0
Travis Etienne,0.0,0.0,0.0,0.0,0.0,0.0,6.83,4.95,0.0,1.78,0.84,6.29,0.0,0.0,9,JAX,0.0,6.18,1.76,0.0,0.0,0.0,30.51,0.0,1.49,11.27,0.0,0.0,0.0,7.59,1.99,0.0,0.0,0.0,36.14,0.0,1.73,13.02,0.0,0.0
Travis Hunter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.75,4.12,0.0,0.0,1,JAX,0.0,0.0,7.92,0.0,0.0,0.0,0.0,0.0,5.99,33.18,0.0,0.0,0.0,0.0,8.94,0.0,0.0,0.0,0.0,0.0,6.93,38.34,0.0,0.0
Travis Kelce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,0.65,6.34,0.05,0.0,10,KAN,0.0,0.0,4.36,0.0,0.0,0.0,0.0,0.0,2.83,27.4,0.21,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,3.23,33.65,0.2,0.0
Tre Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,1,LAC,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.91,10.04,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.9,10.49,0.0,0.0
Tre Tucker,0.0,0.0,0.0,0.0,0.0,0.0,0.28,2.28,0.0,2.67,0.52,8.16,0.1,0.0,9,LVR,0.0,0.29,2.45,0.0,0.0,0.0,0.68,0.0,1.3,20.3,0.27,0.0,0.0,0.22,1.82,0.0,0.0,0.0,0.58,0.0,0.81,13.61,0.19,0.0
TreVeyon Henderson,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.4,0.0,6.0,1.0,4.0,0.0,0.0,1,NWE,0.0,5.17,6.36,0.0,0.0,0.0,27.38,0.0,6.27,25.26,0.0,0.0,0.0,4.63,5.54,0.0,0.0,0.0,24.21,0.0,5.69,24.05,0.0,0.0
Trent Sherfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,1.0,6.48,0.0,0.0,5,DEN,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.45,2.98,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.37,2.26,0.0,0.0
Trevor Etienne,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CAR,0.0,0.98,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Trevor Lawrence,0.58,13.03,5.51,0.03,0.04,0.2,1.67,3.16,0.04,0.0,0.0,0.0,0.0,0.0,3,JAX,12.91,1.51,0.0,72.27,0.36,0.41,4.76,0.06,0.0,0.0,0.0,0.0,14.55,1.86,0.0,83.52,0.33,0.6,5.64,0.07,0.0,0.0,0.0,0.0
Trey Benson,0.0,0.0,0.0,0.0,0.0,0.0,2.66,6.81,0.01,0.3,1.0,7.24,0.0,0.0,7,ARI,0.0,2.28,0.27,0.0,0.0,0.0,15.42,0.03,0.27,1.98,0.0,0.0,0.0,2.37,0.2,0.0,0.0,0.0,16.66,0.04,0.21,1.45,0.0,0.0
Trey Lance,0.81,0.7,2.43,0.0,0.1,0.4,0.63,1.63,0.0,0.0,0.0,0.0,0.0,0.0,3,LAC,0.63,0.62,0.0,1.55,0.0,0.06,1.04,0.0,0.0,0.0,0.0,0.0,0.62,0.47,0.0,1.62,0.0,0.07,0.72,0.0,0.0,0.0,0.0,0.0
Trey McBride,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0,1.0,6.16,0.75,7.39,0.02,0.0,9,ARI,0.0,0.01,5.55,0.0,0.0,0.0,0.02,0.01,4.17,41.42,0.11,0.0,0.0,0.01,4.13,0.0,0.0,0.0,0.02,0.01,3.29,30.46,0.1,0.0
Trey Palmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.47,7.51,0.0,0.0,5,NOR,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.43,6.92,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.52,7.79,0.0,0.0
Troy Franklin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.55,5.36,0.02,0.0,9,DEN,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,1.17,11.56,0.04,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.94,8.78,0.04,0.0
